GateV	GateI
3.84999990463257	2.45581463151345E-12
3.90000009536743	2.69366581991115E-12
3.95000004768372	3.31020887783806E-12
4	4.52510511700366E-12
4.05000019073486	5.4968854988624E-12
4.09999990463257	5.84262889805065E-12
4.15000009536743	5.84687550111984E-12
4.19999980926514	6.10263922729004E-12
4.25	6.37647443527123E-12
4.30000019073486	7.2062854815369E-12
4.34999990463257	7.64584315998684E-12
4.40000009536743	8.59865564167839E-12
4.44999980926514	9.62346868860209E-12
4.5	1.21863456825633E-11
4.55000019073486	1.89732292377176E-11
4.59999990463257	4.31470519035582E-11
4.65000009536743	9.9994501567835E-10
4.69999980926514	9.99944793633745E-10
4.75	9.99944460566837E-10
4.80000019073486	9.99944349544535E-10
4.84999990463257	9.99944016477627E-10
4.90000009536743	9.99944238522232E-10
4.94999980926514	9.99942129098486E-10
5	9.9994457158914E-10
5.05000019073486	9.99944793633745E-10
5.09999990463257	9.99944349544535E-10
5.15000009536743	9.99944349544535E-10
5.19999980926514	9.99944016477627E-10
5.25	9.99944349544535E-10
5.30000019073486	9.99944016477627E-10
5.34999990463257	9.99939464563226E-10
5.40000009536743	9.99948568392028E-10
5.44999980926514	9.99941462964671E-10
5.5	9.99947791235911E-10
5.55000019073486	9.99944016477627E-10
5.59999990463257	9.99943794433023E-10
5.65000009536743	9.99943461366115E-10
5.69999980926514	9.99943461366115E-10
5.75	9.99943905455325E-10
5.80000019073486	9.99943572388418E-10
5.84999990463257	9.99943461366115E-10
5.90000009536743	9.99943572388418E-10
5.94999980926514	9.99943461366115E-10
6	9.99943572388418E-10
6	9.99943572388418E-10
5.94999980926514	9.99943350343813E-10
5.90000009536743	9.9994323932151E-10
5.84999990463257	9.99943350343813E-10
5.80000019073486	9.99943461366115E-10
5.75	9.9994368341072E-10
5.69999980926514	9.99943461366115E-10
5.65000009536743	9.99943794433023E-10
5.59999990463257	9.99943905455325E-10
5.55000019073486	9.9994323932151E-10
5.5	9.99941129897763E-10
5.44999980926514	9.99948790436633E-10
5.40000009536743	9.99943794433023E-10
5.34999990463257	9.9994368341072E-10
5.30000019073486	9.99943794433023E-10
5.25	9.9994412749993E-10
5.19999980926514	9.9994368341072E-10
5.15000009536743	9.99943461366115E-10
5.09999990463257	9.99943461366115E-10
5.05000019073486	9.99943350343813E-10
5	9.99943350343813E-10
4.94999980926514	9.99941685009276E-10
4.90000009536743	9.99943794433023E-10
4.84999990463257	9.99945903856769E-10
4.80000019073486	9.99943572388418E-10
4.75	9.99943461366115E-10
4.69999980926514	9.99943572388418E-10
4.65000009536743	9.99943461366115E-10
4.59999990463257	9.99943461366115E-10
4.55000019073486	9.99943572388418E-10
4.5	9.99943461366115E-10
4.44999980926514	9.99943461366115E-10
4.40000009536743	9.99943794433023E-10
4.34999990463257	9.99943572388418E-10
4.30000019073486	9.99943461366115E-10
4.25	9.9994368341072E-10
4.19999980926514	9.9994368341072E-10
4.15000009536743	9.9994368341072E-10
4.09999990463257	9.9994368341072E-10
4.05000019073486	9.99944016477627E-10
4	9.99943905455325E-10
3.95000004768372	9.9994368341072E-10
3.90000009536743	9.9994368341072E-10
3.84999990463257	9.99944349544535E-10
3.79999995231628	9.99943905455325E-10
3.75	9.99943905455325E-10
3.70000004768372	9.99943794433023E-10
3.65000009536743	9.99943794433023E-10
3.59999990463257	9.99943794433023E-10
3.54999995231628	9.99943794433023E-10
3.5	9.99943905455325E-10
3.45000004768372	9.99943905455325E-10
3.40000009536743	9.99943905455325E-10
3.34999990463257	9.9994235114309E-10
3.29999995231628	9.78346959001897E-10
3.25	9.9994457158914E-10
3.20000004768372	9.99944460566837E-10
3.15000009536743	9.9994412749993E-10
3.09999990463257	9.99944016477627E-10
3.04999995231628	9.99945348745257E-10
3	9.99944238522232E-10
2.95000004768372	9.9994412749993E-10
2.90000009536743	9.9994412749993E-10
2.84999990463257	9.99943794433023E-10
2.79999995231628	7.76051778395015E-10
2.75	6.79250766744133E-10
2.70000004768372	5.54121359908066E-10
2.65000009536743	4.81360562520905E-10
2.59999990463257	4.32311741960234E-10
2.54999995231628	3.79918790871514E-10
2.5	3.19918952440545E-10
2.45000004768372	2.76474926286241E-10
2.40000009536743	2.15351653176654E-10
2.34999990463257	4.09107331345027E-11
2.29999995231628	2.63453755339205E-11
2.25	1.03634271303443E-11
2.20000004768372	5.43810742964501E-12
2.15000009536743	1.72235890914113E-12
2.09999990463257	1.57424496615571E-12
2.04999995231628	1.38096153436129E-12
2	1.30477974345095E-12
1.95000004768372	5.28289922658437E-13
1.89999997615814	5.01040506827033E-13
1.85000002384186	4.57577985918389E-13
1.79999995231628	4.42608379417828E-13
1.75	4.2619659429248E-13
1.70000004768372	4.13860975654809E-13
1.64999997615814	3.96870145254191E-13
1.60000002384186	3.86096401161148E-13
1.54999995231628	3.74769822380355E-13
1.5	3.57611672479469E-13
1.45000004768372	3.41416836208835E-13
1.39999997615814	3.34043692229793E-13
1.35000002384186	3.21058880436292E-13
1.29999995231628	3.20781026524539E-13
1.25	3.15830884665622E-13
1.20000004768372	3.11326973315845E-13
1.14999997615814	3.09150085088875E-13
1.10000002384186	3.05563002201206E-13
1.04999995231628	3.01973615383921E-13
1	2.96875425718351E-13
0.949999988079071	2.97052204882575E-13
0.899999976158142	2.97150785965108E-13
0.850000023841858	2.95553485114494E-13
0.800000011920929	2.9593588322073E-13
0.75	2.95707062352227E-13
0.699999988079071	2.91679684962312E-13
0.649999976158142	2.9281167334555E-13
0.600000023841858	2.93129940893283E-13
0.550000011920929	2.91431023194053E-13
0.5	2.89715137730823E-13
0.449999988079071	2.89470758561144E-13
0.400000005960464	2.90018605918901E-13
0.349999994039536	2.90003671033975E-13
0.300000011920929	2.92269030158221E-13
0.25	2.90416643641475E-13
0.200000002980232	2.89323008910089E-13
0.150000005960464	2.82108646339208E-13
0.100000001490116	2.76439271864118E-13
0.0500000007450581	2.71169615624969E-13
0	-7.50199259809924E-14
