GateV	GateI
4.05000019073486	9.99944016477627E-11
4	9.99943877699749E-11
3.95000004768372	9.99943947088688E-11
3.90000009536743	9.99943947088688E-11
3.84999990463257	9.99943877699749E-11
3.79999995231628	9.99944085866566E-11
3.75	9.99944155255506E-11
3.70000004768372	9.99943947088688E-11
3.65000009536743	9.99944224644445E-11
3.59999990463257	9.99944016477627E-11
3.54999995231628	9.99944016477627E-11
3.5	9.99943947088688E-11
3.45000004768372	9.99944155255506E-11
3.40000009536743	8.82094397525179E-11
3.34999990463257	8.09840389193184E-11
3.29999995231628	6.22328924504423E-11
3.25	5.24193223550018E-11
3.20000004768372	4.15056877756115E-11
3.15000009536743	3.79790365823141E-11
3.09999990463257	2.81834781207246E-11
3.04999995231628	2.58193987023869E-11
3	2.20167512693381E-11
2.95000004768372	1.8070754961852E-11
2.90000009536743	1.5753594609369E-11
2.84999990463257	1.6297446031599E-11
2.79999995231628	1.28019183795458E-11
2.75	1.10356064564332E-11
2.70000004768372	1.04699894587501E-11
2.65000009536743	1.01135037844369E-11
2.59999990463257	9.3057280631248E-12
2.54999995231628	8.62009335439451E-12
2.5	7.89271252521484E-12
2.45000004768372	8.24088644866192E-13
2.40000009536743	8.01934414162476E-13
2.34999990463257	7.841454E-13
2.29999995231628	7.72E-13
2.25	7.57E-13
2.20000004768372	7.4573E-13
2.15000009536743	7.230441E-13
2.09999990463257	7.0148E-13
2.04999995231628	7.5846E-13
2	7.5534E-13
1.95000004768372	7.35629872988808E-13
1.89999997615814	6.96668254768912E-13
1.85000002384186	6.394482924936E-13
1.79999995231628	5.94533103304151E-13
1.75	5.28678283876621E-13
1.70000004768372	3.71931814773657E-13
1.64999997615814	3.59785687570682E-13
1.60000002384186	3.51605463494442E-13
1.54999995231628	3.44979904018383E-13
1.5	3.43099301140098E-13
1.45000004768372	3.35475055937909E-13
1.39999997615814	3.30760782261616E-13
1.35000002384186	3.30070145477743E-13
1.29999995231628	3.26188999855842E-13
1.25	3.25723795808683E-13
1.20000004768372	3.20074126708078E-13
1.14999997615814	3.17413115106038E-13
1.10000002384186	3.13776999175119E-13
1.04999995231628	3.11055326461529E-13
1	3.04265971142262E-13
0.949999988079071	3.04128819567442E-13
0.899999976158142	3.04305137945743E-13
0.850000023841858	3.00944355156527E-13
0.800000011920929	3.01112325178099E-13
0.75	3.02890985947116E-13
0.699999988079071	2.98241981241607E-13
0.649999976158142	2.97072642093527E-13
0.600000023841858	2.99475505158298E-13
0.550000011920929	2.98998944093382E-13
0.5	2.97989606080906E-13
0.449999988079071	2.96368696727986E-13
0.400000005960464	2.95955019389074E-13
0.349999994039536	2.95964966944007E-13
0.300000011920929	2.92056716267794E-13
0.25	2.95118205047296E-13
0.200000002980232	2.97020058288161E-13
0.150000005960464	2.86170121887447E-13
0.100000001490116	2.78173805604715E-13
0.0500000007450581	2.75180079460993E-13
0	-1.23040127890904E-13
